date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:34	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-5b2f90733f640-gzip%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/js/jquery.countdown.min.js?ver=2.2.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/js/jquery.countdown.min3601.js	(from https://www.atxtechnology.com/)
11:59:35	4445/4445	---M-Z	200	added ('OK')	application/javascript	etag:%22115d-5b2f90733f640-gzip%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/js/jquery.circle.progress.min.js?ver=1.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/js/jquery.circle.progress.min5152.js	(from https://www.atxtechnology.com/)
11:59:35	1381/1381	---M-Z	200	added ('OK')	application/javascript	etag:%22565-5b2f90733f640-gzip%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/js/jquery.appear.min.js?ver=1.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/js/jquery.appear.min5152.js	(from https://www.atxtechnology.com/)
11:59:35	7715/7715	---M-Z	200	added ('OK')	application/javascript	etag:%221e23-5b2f907527ac0-gzip%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/js/smoothscroll.min.js?ver=1.20.2	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/js/smoothscroll.min9ac0.js	(from https://www.atxtechnology.com/)
11:59:36	70262/70262	---M-Z	200	added ('OK')	application/javascript	etag:%2211276-5b2f907527ac0-gzip%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/js/theme.js?ver=1.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/js/theme5152.js	(from https://www.atxtechnology.com/)
11:59:36	20697/20697	---M-Z	200	added ('OK')	application/javascript	etag:%2250d9-5b2f924072d22-gzip%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.4.1	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.minaec2.js	(from https://www.atxtechnology.com/)
11:59:37	1478/1478	---M-Z	200	added ('OK')	application/javascript	etag:%225c6-5fbd47e9c2800-gzip%22	https://www.atxtechnology.com/wp-includes/js/wp-embed.min.js?ver=5.5.15	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-includes/js/wp-embed.min1c3d.js	(from https://www.atxtechnology.com/)
11:59:37	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5b2f926e2de5d%22	https://www.atxtechnology.com/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	(from https://www.atxtechnology.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3)
11:59:37	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5b2f924eebe9d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:38	7536/7536	---M--	200	added ('OK')	font/woff	etag:%221d70-5b2f924eebe9d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:38	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%222ec0-5b2f924eebe9d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:38	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22357b-5b2f924eebe9d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:38	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5b2f924f1105d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:39	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5b2f924f1105d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:39	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5b2f924f100bd%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:39	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5b2f924f1105d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:39	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5b2f924eece3d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:40	71/71	---M--	200	added ('OK')	image/png	etag:%2247-5b2f924f100bd%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:40	90/90	---M--	200	added ('OK')	image/png	etag:%225a-5b2f924eece3d%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:40	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5b2f924f100bd%22	https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://www.atxtechnology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23)
11:59:40	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-5b2f924085602%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:41	323/323	---M--	200	added ('OK')	image/png	etag:%22143-5b2f924084662%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:41	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-5b2f924084662%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:41	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-5b2f9240865a2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:41	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:42	841/841	---M--	200	added ('OK')	image/png	etag:%22349-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:42	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:42	544/544	---M--	200	added ('OK')	image/png	etag:%22220-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:42	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:43	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:43	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:43	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:44	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:44	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:44	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:44	648/648	---M--	200	added ('OK')	image/png	etag:%22288-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:45	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:45	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:45	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:45	647/647	---M--	200	added ('OK')	image/png	etag:%22287-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:46	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:46	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:46	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:46	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:47	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:47	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:47	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:48	659/659	---M--	200	added ('OK')	image/png	etag:%22293-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:48	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:48	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:48	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:49	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:49	792/792	---M--	200	added ('OK')	image/png	etag:%22318-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:49	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:49	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:50	657/657	---M--	200	added ('OK')	image/png	etag:%22291-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:50	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221df4-5b2f924081782%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:50	7464/7464	---M--	200	added ('OK')	font/ttf	etag:%221d28-5b2f924081782%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:51	7540/7540	---M--	200	added ('OK')	font/woff	etag:%221d74-5b2f924081782%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:51	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%225fb8-5b2f924081782%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:52	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5b2f924082722%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:52	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-5b2f924082722%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:52	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-5b2f924082722%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:52	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%227e-5b2f9240865a2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:53	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5b2f924082722%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:53	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5b2f924082722%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:53	5924/5924	---M--	200	added ('OK')	font/woff	etag:%221724-5b2f924082722%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:53	5848/5848	---M--	200	added ('OK')	font/ttf	etag:%2216d8-5b2f924082722%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
